,code,year,happiness,gdppc,urbanization,corruption,food_insec,tax,indiv_libs,school,life_expect,yearly temp,hri,suicides,family,covid,war,hdi,rain,air_pollution,gini,region,sub-region
1217,SVK,2018,6.1976,31313.8200827531,53.726,50.0,0.8,34.22225,0.926,10.101996,77.264,9.963084,0.9,9.43,89.222,0.0,0.0,0.859,824.0,6.278058,0.24970147,Europe,Eastern Europe
1218,SVK,2017,6.1734,30142.3674521189,53.751,50.0,0.9,34.201836,0.936,10.38,77.219,8.815889,0.927,9.55,89.222,0.0,0.0,0.856,824.0,6.25635,0.23237751,Europe,Eastern Europe
1219,SVK,2016,6.098,29327.5158296018,53.806,51.0,0.9,33.30618,0.938,10.094,77.2146,9.04842,0.929,9.66,89.222,0.0,0.0,0.854,824.0,6.3430376,0.25167745,Europe,Eastern Europe
1220,SVK,2015,6.078,28805.3873539017,53.889,51.0,1.1,32.73697,0.941,10.094,76.6493,9.622721,0.935,9.8,89.222,0.0,0.0,0.851,824.0,6.5554194,0.26491657,Europe,Eastern Europe
1221,SVK,2014,5.995,27416.1338187893,54.0,50.0,1.171,32.079483,0.941,10.094,76.847,9.992707,0.933,10.0166,89.222,0.0,0.0,0.849,824.0,6.7015977,0.26106635,Europe,Eastern Europe
1222,SVK,2011,5.656836,26281.2218831945,54.42,50.4,1.171,29.138021,0.96,10.094,76.0166,8.747582,0.948,10.412,89.222,0.0,0.0,0.844,824.0,7.508096,0.26538378,Europe,Eastern Europe
1223,SVN,2022,6.6499,41015.2252312307,54.269,60.0,0.686,37.549,0.953,11.532,80.897,11.3631315,0.923,14.272,84.84099,0.1759281115903846,0.0,0.91,1162.0,4.601,0.247,Europe,Southern Europe
1224,SVN,2021,6.6301,40104.3592584056,55.427,60.0,0.9,37.754894,0.911,11.532,80.6904,10.226119,0.859,14.272,86.761,0.2848168100673077,0.0,0.918,1162.0,4.601,0.247,Europe,Southern Europe
1225,SVN,2020,6.4607,37155.0245366571,55.118,60.0,0.6,37.56001,0.926,11.370939,80.4409,10.832737,0.87,14.272,86.761,0.433807581,0.0,0.913,1162.0,4.601,0.24031529,Europe,Southern Europe
1226,SVN,2019,6.3634,39061.2494086051,54.822,60.0,0.5,37.329544,0.962,11.532,81.6042,11.284699,0.922,13.9658,86.761,0.0,0.0,0.921,1162.0,4.443596,0.24384232,Europe,Southern Europe
1227,SVN,2018,6.1177,37995.7163789561,54.541,60.0,0.5,37.518078,0.964,11.61505,81.3581,11.157552,0.931,12.7934,86.761,0.0,0.0,0.917,1162.0,4.411978,0.24633364,Europe,Southern Europe
1228,SVN,2017,5.9476,36507.5530416531,54.273,61.0,0.6,37.352383,0.964,11.61,81.0714,10.5933485,0.933,14.2857,86.761,0.0,0.0,0.913,1162.0,4.378902,0.24219307,Europe,Southern Europe
1229,SVN,2016,5.758,34853.0421239497,54.02,61.0,0.8,37.6744,0.967,11.532,81.1577,10.57404,0.936,14.2867,86.761,0.0,0.0,0.91,1162.0,4.502868,0.24757937,Europe,Southern Europe
1230,SVN,2015,5.768,33799.725526308,53.781,60.0,0.9,37.61555,0.965,11.532,80.8218,10.913231,0.94,14.7524,86.761,0.0,0.0,0.903,1162.0,4.684927,0.25408465,Europe,Southern Europe
1231,SVN,2014,5.848,33093.750438441,53.557,58.0,0.686,37.48991,0.966,11.532,80.9406,11.316364,0.942,14.3636,88.68102,0.0,0.0,0.902,1162.0,4.7430615,0.25657535,Europe,Southern Europe
1232,SVN,2011,5.922324,33568.067345579,52.883,60.0,0.686,37.646614,0.969,11.532,79.9905,10.519038,0.947,15.4581,86.761,0.0,0.0,0.892,1162.0,5.044056,0.24868034,Europe,Southern Europe
1233,SOM,2018,4.6679,1547.99734318239,44.971,10.0,,2.9421732,0.184,,56.3754,26.422602,0.346,14.807,,0.0,15.767855,,282.0,17.127485,,Africa,Sub-Saharan Africa
1234,SOM,2017,4.9815,1558.29442450628,44.391,9.0,,2.483921,0.222,,55.6536,26.882019,0.391,14.8685,,0.0,13.892417,,282.0,16.939566,,Africa,Sub-Saharan Africa
1235,SOM,2016,5.151,1479.98752418738,43.816,10.0,,2.1105287,0.196,,55.0444,26.935358,0.377,14.8291,,0.0,14.510754,,282.0,17.016647,,Africa,Sub-Saharan Africa
1236,SOM,2015,5.44,1444.09003241508,43.245,8.0,,1.3483882,0.152,,54.857,26.78306,0.344,15.026,,0.0,9.176172,,282.0,16.99739,,Africa,Sub-Saharan Africa
1237,OWID_SML,2015,5.057,,,,,,0.671,,,,0.701,,,0.0,,,,,,,
1238,OWID_SML,2014,5.057,,,,,,0.671,,,,0.701,,,0.0,,,,,,,
1239,OWID_SML,2011,4.690952,,,,,,0.629,,,,0.68,,,0.0,,,,,,,
1240,ZAF,2022,5.2746,13478.7538566236,65.721,43.8,7.85,26.54,0.843,5.428,64.175,18.121729,0.818,24.897,92.517,0.1599342756923077,0.0,0.717,495.0,6.656,0.63,Africa,Sub-Saharan Africa
1241,ZAF,2021,5.1939,13337.7901302615,67.847,43.8,9.0,27.848778,0.838,5.428,62.341,17.853579,0.824,24.897,92.517,0.8416267282692308,0.20709771,0.713,495.0,6.656,0.63,Africa,Sub-Saharan Africa
1242,ZAF,2020,4.9564,12866.5689860294,67.354,43.8,8.0,25.35494,0.836,5.603404,65.2522,18.182276,0.816,24.897,92.517,0.2466627146226415,0.0,0.727,495.0,6.656,0.63,Africa,Sub-Saharan Africa
1243,ZAF,2019,4.8141,13850.8951466656,66.856,43.8,7.5,27.03328,0.837,5.428,66.175,19.134817,0.823,23.4856,92.517,0.0,0.0,0.736,495.0,6.4122596,0.63,Africa,Sub-Saharan Africa
1244,ZAF,2018,4.7222,13995.0628999187,66.355,43.0,6.9,27.025719,0.839,5.570013,65.6743,18.36637,0.845,24.3895,92.517,0.0,0.0017439944,0.726,495.0,6.4873023,0.63,Africa,Sub-Saharan Africa
1245,ZAF,2017,4.724,13950.4534761192,65.85,43.0,7.85,26.712599,0.829,5.11,65.402,18.28308,0.835,25.8377,92.517,0.0,0.0,0.72,495.0,6.635029,0.63,Africa,Sub-Saharan Africa
1246,ZAF,2016,4.829,13844.2759627887,65.341,45.0,7.85,26.818834,0.879,5.428,64.7469,18.82985,0.862,25.3077,92.517,0.0,0.0,0.719,495.0,6.7378535,0.63,Africa,Sub-Saharan Africa
1247,ZAF,2015,4.459,13887.2112158037,64.828,44.0,7.85,26.980518,0.879,5.428,63.9499,18.84238,0.863,25.5519,92.517,0.0,0.0,0.716,495.0,6.8395615,0.63,Africa,Sub-Saharan Africa
1248,ZAF,2014,4.642,13993.2701443039,64.312,44.0,7.85,26.443398,0.879,5.428,63.3796,17.954317,0.858,25.2779,92.51729,0.0,0.0,0.712,495.0,6.864475,0.6302607,Africa,Sub-Saharan Africa
1249,ZAF,2011,5.10052,13721.6851258725,62.746,43.8,7.85,24.639748,0.892,5.428,60.6507,17.321835,0.863,24.4307,92.517,0.0,0.0,0.686,495.0,6.6129847,0.63,Africa,Sub-Saharan Africa
1250,KOR,2022,5.9511,45560.1235248247,81.561,54.6,0.586,25.77,0.953,12.057,82.963,12.7978735,0.92,21.963,88.91566,0.3023392247653846,0.0,0.914,1274.0,6.804,0.313,Asia,Eastern Asia
1251,KOR,2021,5.9351,44299.9086290623,81.414,54.6,0.8,29.87857,0.957,12.057,83.6978,13.189227,0.937,21.963,90.115,0.0408592996538461,0.0,0.925,1274.0,6.804,0.313,Asia,Eastern Asia
1252,KOR,2020,5.8455,42396.760535225,81.414,54.6,0.7,27.740856,0.959,11.684028,83.6089,12.853226,0.934,21.963,90.115,-0.0007661551056603,0.0,0.922,1274.0,6.804,0.313,Asia,Eastern Asia
1253,KOR,2019,5.8724,42758.58894761,81.43,54.6,0.6,27.234148,0.959,12.057,83.6557,13.095931,0.933,21.1625,90.115,0.0,0.0,0.923,1274.0,7.0343895,0.313,Asia,Eastern Asia
1254,KOR,2018,5.8947,41965.8891404357,81.459,57.0,0.5,26.688515,0.962,12.247689,83.3427,12.579238,0.941,21.272,90.115,0.0,0.0,0.919,1274.0,6.9229546,0.313,Asia,Eastern Asia
1255,KOR,2017,5.8749,40957.4166975738,81.503,54.0,0.5,25.352396,0.961,12.24,83.2855,12.667176,0.939,19.3101,90.115,0.0,0.0,0.916,1274.0,6.8672976,0.313,Asia,Eastern Asia
1256,KOR,2016,5.838,39814.6576047656,81.562,53.0,0.5,24.741642,0.949,12.057,82.9259,13.250403,0.893,20.4869,90.115,0.0,0.0,0.912,1274.0,6.863889,0.31404856,Asia,Eastern Asia
1257,KOR,2015,5.835,38828.7397072136,81.634,54.0,0.5,23.736973,0.949,12.057,82.5605,13.052048,0.893,21.2004,90.115,0.0,0.0,0.909,1274.0,6.9082522,0.313,Asia,Eastern Asia
1258,KOR,2014,5.984,37967.4743562192,81.707,55.0,0.586,23.37991,0.955,12.057,82.3781,12.7143135,0.891,22.421,91.31426,0.0,0.0,0.906,1274.0,6.8047466,0.31192905,Asia,Eastern Asia
1259,KOR,2011,5.643442,35388.9757363635,81.923,54.6,0.586,23.176025,0.96,12.057,81.2098,11.934367,0.905,27.8899,90.115,0.0,0.0,0.896,1274.0,6.223969,0.313,Asia,Eastern Asia
1260,SSD,2019,2.8166,,19.899,12.75,63.0,,0.096,2.396,55.912,28.30591,0.193,6.69,,0.0,5.599331,0.393,900.0,13.24584,0.441,Africa,Sub-Saharan Africa
1261,SSD,2018,2.8526,,19.615,13.0,63.7,,0.077,2.5113463,55.9495,28.447786,0.139,6.65,,0.0,10.851025,0.395,900.0,13.080122,0.441,Africa,Sub-Saharan Africa
1262,SSD,2017,3.2542,,19.346,12.0,65.4,,0.062,2.28,55.3094,28.754974,0.126,6.41,,0.0,11.484083,0.395,900.0,12.946877,0.441,Africa,Sub-Saharan Africa
1263,SSD,2016,3.591,,19.092,11.0,64.033,,0.082,2.396,55.5437,28.887613,0.143,6.48,,0.0,11.530694,0.402,900.0,13.126133,0.44144127,Africa,Sub-Saharan Africa
1264,SSD,2015,3.832,,18.852,15.0,64.033,,0.113,2.396,55.5665,28.45577,0.181,6.41,,0.0,9.862162,0.412,900.0,13.155696,0.441,Africa,Sub-Saharan Africa
1265,ESP,2022,6.4362,40223.0125356769,80.035,58.2,1.586,35.278,0.977,10.653,82.861,15.453,0.955,5.56,87.27211,0.2769368789230769,0.0,0.894,636.0,2.86,0.353,Europe,Southern Europe
1266,ESP,2021,6.4763,38319.2905451595,81.056,58.2,1.8,38.94876,0.971,10.653,83.01,14.289119,0.942,5.56,89.21,0.1888175547615384,0.0,0.905,636.0,2.86,0.353,Europe,Southern Europe
1267,ESP,2020,6.4907,36051.4185775262,80.81,58.2,2.0,37.55958,0.971,10.514696,82.2892,14.711333,0.946,5.56,89.21,0.4353211234188679,0.0,0.899,636.0,2.86,0.3486563,Europe,Southern Europe
1268,ESP,2019,6.4009,40782.2350436035,80.565,58.2,1.8,35.31597,0.976,10.653,83.5321,14.583291,0.958,5.28,89.21,0.0,0.0,0.908,636.0,2.6873534,0.34305838,Europe,Southern Europe
1269,ESP,2018,6.3541,40276.9081639705,80.321,58.0,1.7,35.323322,0.972,10.662965,83.1436,14.180961,0.952,5.38,89.21,0.0,0.0,0.901,636.0,2.6840222,0.3471895,Europe,Southern Europe
1270,ESP,2017,6.3099,39550.1890761123,80.08,57.0,1.4,34.566517,0.972,10.78,83.0295,15.049897,0.948,5.77,89.21,0.0,0.03434643,0.897,636.0,2.648985,0.34654546,Europe,Southern Europe
1271,ESP,2016,6.403,38497.48491577,79.84,58.0,1.3,34.34127,0.975,10.653,83.0411,14.596035,0.952,5.54,89.21,0.0,0.0,0.895,636.0,2.7695692,0.35759893,Europe,Southern Europe
1272,ESP,2015,6.361,37394.055186298,79.602,58.0,1.1,34.631184,0.971,10.653,82.6464,14.811069,0.952,5.64,89.21,0.0,0.0,0.889,636.0,2.9491704,0.3618142,Europe,Southern Europe
1273,ESP,2014,6.329,35983.8075711698,79.366,60.0,1.586,34.729828,0.97,10.653,82.858,14.683833,0.958,6.21,91.14768,0.0,0.0,0.884,636.0,3.0395765,0.36054415,Europe,Southern Europe
1274,ESP,2011,6.761248,36883.3229775247,78.673,58.2,1.586,32.08976,0.981,10.653,82.1974,14.716698,0.963,5.1,89.21,0.0,0.0,0.872,636.0,3.2417498,0.35698605,Europe,Southern Europe
1275,LKA,2022,4.4416,12200.1373948947,18.446,37.4,0.829,7.3918586,0.695,8.379,75.36,26.444489,0.686,14.177,,0.092270374451923,0.0,0.769,1712.0,10.773,0.385,Asia,Southern Asia
1276,LKA,2021,4.3622,13250.6298475613,18.86,37.4,1.2,7.535049,0.66,8.379,76.3991,26.601728,0.639,14.177,,0.4222907210555769,0.0,0.782,1712.0,10.773,0.385,Asia,Southern Asia
1277,LKA,2020,4.325,12939.440565095,18.713,37.4,1.1,7.884761,0.649,8.462184,76.3929,26.989586,0.667,14.177,,-0.010528584935849,0.0,0.78,1712.0,10.773,0.385,Asia,Southern Asia
1278,LKA,2019,4.327,13639.0218846549,18.585,37.4,0.9,11.086121,0.753,8.379,76.0084,26.895887,0.777,12.8878,,0.0,1.1778474,0.778,1712.0,10.097352,0.37663776,Asia,Southern Asia
1279,LKA,2018,4.3659,13753.054887365,18.476,38.0,0.7,11.318004,0.799,8.374124,75.748,26.364687,0.839,13.2443,,0.0,0.0,0.776,1712.0,10.296928,0.385,Asia,Southern Asia
1280,LKA,2017,4.4706,13544.5189851873,18.384,38.0,0.6,11.768131,0.741,8.3,75.4035,26.739088,0.788,13.6742,,0.0,0.0,0.771,1712.0,10.448991,0.385,Asia,Southern Asia
1281,LKA,2016,4.44,12770.8428315359,18.311,36.0,0.6,11.564334,0.736,8.379,75.3314,27.213982,0.788,14.1734,,0.0,0.0,0.767,1712.0,10.594726,0.39345774,Asia,Southern Asia
1282,LKA,2015,4.415,12207.090713928,18.256,37.0,0.7,11.8517885,0.688,8.379,74.9275,26.65773,0.733,14.6994,,0.0,0.0,0.764,1712.0,10.779699,0.385,Asia,Southern Asia
1283,LKA,2014,4.271,11768.0203910113,18.218,38.0,0.829,9.886314,0.608,8.379,74.6508,26.595484,0.599,12.7173,,0.0,0.0,0.76,1712.0,11.015696,0.385,Asia,Southern Asia
1284,LKA,2011,4.25961,9965.02194926347,18.211,37.4,0.829,11.016177,0.551,8.379,73.38,26.48091,0.551,17.8453,,0.0,0.0,0.744,1712.0,12.1783495,0.385,Asia,Southern Asia
1285,SDN,2017,4.1387,4613.9501953125,34.37,16.0,15.4,5.110975,0.179,4.42,65.4447,27.732122,0.256,4.8,,0.0,1.1922374,0.514,250.0,16.05932,0.342,Africa,Northern Africa
1286,SDN,2016,4.139,4733.017578125,34.121,14.0,14.4,4.691163,0.124,4.42,64.7801,27.777704,0.207,4.84,,0.0,4.8784614,0.511,250.0,16.147947,0.342,Africa,Northern Africa
1287,SDN,2015,4.139,4718.9189453125,33.894,12.0,13.4,6.0234895,0.126,4.42,64.6587,27.634758,0.208,4.89,,0.0,6.6070805,0.508,250.0,16.283182,0.342,Africa,Northern Africa
1288,SDN,2014,4.55,4776.6201171875,33.689,11.0,14.4,5.650102,0.12,4.42,64.2691,27.498863,0.204,4.99,,0.0,5.137387,0.504,250.0,16.44932,0.34243196,Africa,Northern Africa
1289,SDN,2011,4.424363,5047.333984375,33.207,13.25,14.4,5.465129,0.103,4.42,63.2463,26.984283,0.193,5.28,,0.0,2.1266935,0.487,250.0,16.850676,0.342,Africa,Northern Africa
1290,SUR,2015,6.269,18768.5718655697,66.056,36.0,,16.477304,0.853,,70.8003,26.23765,0.881,25.9135,,0.0,0.0,0.744,2331.0,8.127274,,Americas,Latin America and the Caribbean
1291,SUR,2014,6.269,19628.9899967694,66.089,36.0,,16.513662,0.853,,69.7824,26.094582,0.881,25.9423,,0.0,0.0,0.736,2331.0,8.021339,,Americas,Latin America and the Caribbean
1292,SWE,2022,7.3952,55359.3426541443,87.05,86.6,1.129,43.374,0.989,11.653,82.438,4.5006466,0.966,12.43,90.74711,0.1649899490553846,0.0,0.938,624.0,0.966,0.29,Europe,Northern Europe
1293,SWE,2021,7.3843,54160.3674431983,88.238,86.6,1.4,42.976173,0.988,11.653,82.9833,3.6912773,0.966,12.43,90.117,0.075395486225,0.0,0.947,624.0,0.966,0.29,Europe,Northern Europe
1294,SWE,2020,7.3627,51331.2822226344,87.977,86.6,1.3,42.8124,0.988,11.580874,82.4274,5.4424205,0.966,12.43,90.117,0.229973517290566,0.0,0.942,624.0,0.966,0.28871885,Europe,Northern Europe
1295,SWE,2019,7.3535,52850.5691792533,87.708,86.6,1.2,43.327892,0.988,11.653,83.0524,4.0332904,0.967,12.3731,90.117,0.0,0.0,0.947,624.0,0.81253004,0.29305574,Europe,Northern Europe
1296,SWE,2018,7.3433,52349.2924275599,87.431,85.0,1.2,44.25993,0.988,11.709058,82.5326,4.2189527,0.967,12.6869,90.117,0.0,0.0,0.942,624.0,0.8295296,0.2997419,Europe,Northern Europe
1297,SWE,2017,7.3145,51947.9542478244,87.146,84.0,1.0,44.509754,0.987,11.67,82.4382,3.7798393,0.97,12.4964,90.117,0.0,0.04971073,0.941,624.0,0.8137726,0.28774604,Europe,Northern Europe
1298,SWE,2016,7.284,51334.4320301641,86.852,88.0,1.0,44.49973,0.988,11.653,82.3391,4.110294,0.972,12.151,90.117,0.0,0.0,0.939,624.0,0.8573039,0.29562175,Europe,Northern Europe
1299,SWE,2015,7.291,50928.962975552,86.553,89.0,0.8,43.02177,0.989,11.653,82.1834,4.612466,0.974,13.0223,90.117,0.0,0.0,0.937,624.0,0.9191235,0.29210192,Europe,Northern Europe
1300,SWE,2014,7.364,49258.9961639539,86.247,87.0,1.129,42.589386,0.991,11.653,82.2233,4.8815,0.977,12.284,89.48621,0.0,0.0,0.935,624.0,1.0345597,0.28389722,Europe,Northern Europe
1301,SWE,2011,7.379463,48947.4393112155,85.297,86.6,1.129,42.370106,0.991,11.653,81.7581,4.5898585,0.976,11.9985,90.117,0.0,0.0,0.911,624.0,1.4934874,0.2760662,Europe,Northern Europe
1302,CHE,2022,7.2401,72278.2072582055,73.789,85.6,0.843,27.461,0.984,11.059,83.306,7.114407,0.958,10.123,85.48174,0.234406796051923,0.0,0.956,1537.0,2.638,0.326,Europe,Western Europe
1303,CHE,2021,7.5116,71044.8674356977,73.996,85.6,0.6,28.611542,0.984,11.059,83.9872,5.452701,0.958,10.123,85.482,0.1325454538730769,0.0,0.962,1537.0,2.638,0.326,Europe,Western Europe
1304,CHE,2020,7.5715,67928.1915071394,73.915,85.6,0.5,28.252186,0.981,10.933773,83.067,6.6846256,0.955,10.123,85.482,0.3017280419377358,0.0,0.956,1537.0,2.638,0.326,Europe,Western Europe
1305,CHE,2019,7.5599,69923.9312089954,73.849,85.6,0.5,27.847593,0.985,11.059,83.7802,6.3426747,0.962,9.83,85.482,0.0,0.0,0.962,1537.0,2.3141341,0.326,Europe,Western Europe
1306,CHE,2018,7.4802,69629.3366101135,73.797,85.0,0.7,27.373043,0.985,11.112429,83.5615,6.86177,0.962,9.88,85.482,0.0,0.0,0.959,1537.0,2.2961688,0.3314105,Europe,Western Europe
1307,CHE,2017,7.4873,68193.5054944094,73.761,85.0,0.8,27.905273,0.985,11.13,83.4125,5.968842,0.962,10.3683,85.482,0.0,0.0,0.957,1537.0,2.2633636,0.32676333,Europe,Western Europe
1308,CHE,2016,7.494,67907.3938773543,73.739,86.0,1.3,27.166899,0.985,11.059,83.4452,5.9876904,0.962,9.76,85.482,0.0,0.0,0.956,1537.0,2.4912755,0.33042452,Europe,Western Europe
1309,CHE,2015,7.509,67261.5940093857,73.718,86.0,1.5,27.172234,0.985,11.059,82.8468,6.475889,0.962,10.5012,85.482,0.0,0.0,0.954,1537.0,2.8014615,0.32306957,Europe,Western Europe
1310,CHE,2014,7.587,66930.8686271126,73.696,86.0,0.843,26.391132,0.982,11.059,83.0849,6.31864,0.957,10.0112,85.482,0.0,0.0,0.952,1537.0,2.9782465,0.3252566,Europe,Western Europe
1311,CHE,2011,7.498953,65710.9150670028,73.631,85.6,0.843,26.429737,0.983,11.059,82.5707,6.394666,0.958,10.5108,85.482,0.0,0.0,0.943,1537.0,3.323306,0.3171362,Europe,Western Europe
1312,SYR,2018,3.4619,,54.162,13.0,,,0.046,,70.145,20.305826,0.068,2.1,,0.0,111.07166,0.58,252.0,11.006091,,Asia,Western Asia
1313,SYR,2017,3.4619,,53.5,14.0,,,0.044,,68.4811,19.76837,0.068,1.98,,0.0,202.32446,0.572,252.0,9.828341,,Asia,Western Asia
1314,SYR,2016,3.462,,52.835,13.0,,,0.044,,65.9933,20.059847,0.066,1.83,,0.0,282.36282,0.56,252.0,8.699122,,Asia,Western Asia
1315,SYR,2015,3.069,,52.168,18.0,,,0.041,,65.1239,19.619108,0.064,1.95,,0.0,305.19894,0.556,252.0,7.744206,,Asia,Western Asia
1316,SYR,2014,3.006,,51.5,20.0,,,0.042,,63.1529,19.73269,0.065,2.06,,0.0,378.22897,0.553,252.0,7.3492303,,Asia,Western Asia
1317,SYR,2011,4.735339,,54.58,15.6,,,0.108,,73.3053,18.301943,0.115,1.8,,0.0,19.071096,0.691,252.0,12.696295,,Asia,Western Asia
1318,TWN,2022,6.5354,,,62.0,,,0.962,,80.167,,0.933,,90.77282,0.2581718553846154,0.0,,,6.894,0.315,Asia,Eastern Asia
1319,TWN,2021,6.5125,,,62.0,,,0.956,,81.0073,,0.931,,90.823,0.0212875637692307,0.0,,,6.894,0.315,Asia,Eastern Asia
1320,TWN,2020,6.5844,,,62.0,,,0.956,,80.8924,,0.931,,90.823,-0.0682831510754717,0.0,,,6.894,0.315,Asia,Eastern Asia
1321,TWN,2019,6.4554,,,62.0,,,0.96,,80.6505,,0.946,,90.823,0.0,0.0,,,6.57955,0.315,Asia,Eastern Asia
1322,TWN,2018,6.4462,,,63.0,,,0.961,,80.5344,,0.946,,90.823,0.0,0.0,,,6.6038055,0.315,Asia,Eastern Asia
1323,TWN,2017,6.4406,,,63.0,,,0.964,,80.1316,,0.946,,90.823,0.0,0.0,,,6.6393404,0.315,Asia,Eastern Asia
1324,TWN,2016,6.422,,,61.0,,,0.959,,79.7716,,0.946,,90.823,0.0,0.0,,,6.952408,0.31482714,Asia,Eastern Asia
1325,TWN,2015,6.379,,,62.0,,,0.956,,79.9471,,0.943,,90.823,0.0,0.0,,,7.2664537,0.315,Asia,Eastern Asia
1326,TWN,2014,6.298,,,61.0,,,0.953,,79.5875,,0.943,,90.87318,0.0,0.0,,,7.294722,0.315,Asia,Eastern Asia
1327,TWN,2011,5.987677,,,62.0,,,0.96,,78.9813,,0.94,,90.823,0.0,0.0,,,6.9192195,0.315,Asia,Eastern Asia
1328,TJK,2022,5.3298,4137.27759953736,27.047,24.0,,19.540518,0.165,7.392,69.643,1.3674227,0.204,5.234,95.91666,0.0897593166673076,0.7836999,0.663,691.0,16.394,0.34,Asia,Central Asia
1329,TJK,2021,5.3771,3910.46271764751,27.726,24.0,,19.456646,0.164,7.392,71.5942,0.6498899,0.215,5.234,95.917,0.1465949745384615,0.46153477,0.685,691.0,16.394,0.34,Asia,Central Asia
1330,TJK,2020,5.4662,3651.94266028498,27.506,24.0,,18.290098,0.176,6.785475,67.9942,0.00563248,0.207,5.234,95.917,0.2596986983018868,0.0,0.664,691.0,16.394,0.34,Asia,Central Asia
1331,TJK,2019,5.5557,3575.2819562729,27.309,24.0,,19.93174,0.183,7.392,70.8674,0.67755383,0.199,5.32,95.917,0.0,0.0,0.676,691.0,15.940316,0.34,Asia,Central Asia
1332,TJK,2018,5.4673,3405.11357765998,27.134,25.0,,20.620892,0.193,7.721502,70.3532,0.4692203,0.202,5.29,95.917,0.0,0.043820582,0.671,691.0,16.065748,0.34,Asia,Central Asia
1333,TJK,2017,5.3525,3236.43934350302,26.982,21.0,,20.436415,0.191,7.67,69.9047,0.73165005,0.213,5.29,95.917,0.0,0.0,0.665,691.0,16.26487,0.34,Asia,Central Asia
1334,TJK,2016,5.041,3091.22422270449,26.851,25.0,,20.587698,0.162,7.392,69.5493,1.2627428,0.198,5.38,95.917,0.0,0.0,0.66,691.0,16.357803,0.34,Asia,Central Asia
1335,TJK,2015,4.996,2959.97072561653,26.742,26.0,,22.0,0.182,7.392,69.3059,0.52312,0.25,5.19,95.917,0.0,0.0,0.657,691.0,16.536207,0.33995718,Asia,Central Asia
1336,TJK,2014,4.786,2858.21281715942,26.655,23.0,,22.8,0.233,7.392,69.0693,-0.2979301,0.302,5.11,95.917,0.0,0.0,0.656,691.0,16.637512,0.34,Asia,Central Asia
1337,TJK,2011,4.613789,2481.55232237312,26.521,24.0,,19.398716,0.281,7.392,68.1485,0.16429885,0.344,5.06,95.917,0.0,0.35967433,0.635,691.0,16.95476,0.34,Asia,Central Asia
1338,TZA,2022,3.6938,2623.86157226563,32.907,33.0,24.629,11.210762,0.839,4.593,65.232,22.918297,0.785,8.351,,0.1980498588653846,0.00152677,0.53,1071.0,13.565,0.391,Africa,Sub-Saharan Africa
1339,TZA,2021,3.7024,2584.39770507813,35.954,33.0,26.3,10.712074,0.78,4.593,66.2007,22.982767,0.698,8.351,,0.3530958990384615,0.022016618,0.549,1071.0,13.565,0.391,Africa,Sub-Saharan Africa
1340,TZA,2020,3.6232,2552.546875,35.227,33.0,25.8,11.574074,0.732,4.4849176,66.4077,22.933569,0.657,8.351,,0.1067991700754717,0.04051567,0.548,1071.0,13.565,0.391,Africa,Sub-Saharan Africa
1341,TZA,2019,3.4762,2578.84033203125,34.5,33.0,24.4,11.031519,0.733,4.593,66.9885,23.304514,0.674,8.15,,0.0,0.013361708,0.548,1071.0,13.911116,0.391,Africa,Sub-Saharan Africa
1342,TZA,2018,3.2307,2511.82934570313,33.776,36.0,24.9,11.699063,0.748,4.474151,66.5346,22.823593,0.689,8.04,,0.0,0.0,0.538,1071.0,13.855004,0.4049123,Africa,Sub-Saharan Africa
1343,TZA,2017,3.3035,2457.5693359375,33.053,36.0,25.6,11.84092,0.76,4.82,65.9987,23.346632,0.707,8.15,,0.0,0.0017772394,0.528,1071.0,13.713469,0.391,Africa,Sub-Saharan Africa
1344,TZA,2016,3.349,2381.22241210938,32.333,32.0,24.8,11.386381,0.762,4.593,65.3862,23.208307,0.71,8.32,,0.0,0.0018381743,0.524,1071.0,13.698663,0.391,Africa,Sub-Saharan Africa
1345,TZA,2015,3.666,2306.66748046875,31.617,30.0,20.6,10.492496,0.767,4.593,64.6507,23.215796,0.749,8.23,,0.0,0.0,0.52,1071.0,13.69836,0.391,Africa,Sub-Saharan Africa
1346,TZA,2014,3.781,2246.34497070313,30.904,31.0,24.629,11.363797,0.753,4.593,63.8733,22.951416,0.754,8.25,,0.0,0.0,0.515,1071.0,13.52999,0.391,Africa,Sub-Saharan Africa
1347,TZA,2011,3.800163,2064.06860351563,28.798,33.0,24.629,9.87706,0.782,4.593,61.0492,22.825401,0.772,9.32,,0.0,0.0,0.499,1071.0,12.545111,0.3778315,Africa,Sub-Saharan Africa
1348,THA,2022,5.843,17507.6201930152,49.024,36.8,0.857,17.566,0.318,8.726,78.18,26.370127,0.386,7.446,90.5188,0.3210053689423077,0.06415887,0.786,1622.0,8.243,0.361,Asia,South-eastern Asia
1349,THA,2021,5.8912,17087.2109542728,52.163,36.8,1.3,16.232868,0.318,8.726,78.7154,26.46472,0.381,7.446,89.65,0.2289562908846154,0.067038074,0.8,1622.0,8.243,0.35115325,Asia,South-eastern Asia
1350,THA,2020,5.9847,16865.5487709163,51.43,36.8,1.1,16.691965,0.313,8.68309,79.2739,27.004997,0.361,7.446,89.65,0.0024603964716981,0.06435757,0.802,1622.0,8.243,0.34985816,Asia,South-eastern Asia
